,texts,targets
13340,Mano acordei tendo uma crise de ansiedade fundida agora aí abri o tt e vejo coisas de suicidio na tela 😔,4
4738,eu acho que tenho ansiedade psicóloga falando aquelas   e é tão difícil pra mim não se desculpar independente de eu estar certa ou errada eu sempre me desculpo sempre quero me certificar que ta tudo bem entre eu e a pessoa e qualquer desentendimento eu já tô chorando....,1
2457,To com tanto medo de ter um ataque de ansiedade 💔,0
5577,Eu odeio ter crises de ansiedade.,2
4526,vc diz ter ansiedade e sla oq mas nunca foi no psicologo se manca,1
9280,"Surtando, DJ ansiedade ft. Depressão  Kkkkkkkkkkkkkkkkkkkkkk rindo porém preocupado",3
220,enfim a ansiedade,0
6585,"não sei se estou ansiosa ou c medo desse período  (e essa ansiedade não é boa, a crise vem)",2
1743,"Os medos crescem, você fica uma semana trancada num quarto, o ânimo não existe mais. Você não vive, está ali existindo enquanto sua mente entra em curto circuito. É brutal viver com a ansiedade, mais brutal ainda é ninguém levar isso a sério...",0
6935,Meu psicólogo pediu pra eu fazer uma restropectiva 2018 com os melhores e piores momentos e traçar metas para 2019. Já me deu crise de ansiedade só de pensar nisso tudo. 😔,2
1599,@thesmartbettor Sem olfato e faltando ar por causa da ansiedade. Mas do resto tô bem.,0
9313,"Eu quero voltar a sem quem eu era, não vou deixar q a ansiedade e a depressão vençam dessa vez! EU SOU FORTE!",3
11870,@o_santi_ kumon fam  depois marina depois algelin depois comp depois sitemas projetivos depois depressão e ansiedade depois suicídio depois reincarnar num mundo de fantasia como uma garota peituda,4
3199,@Thea_loira @roxmo Ah... com certeza o Luladrão ficou muito ansioso para quebrar o país o mais rápido possível. Algum psiquiatra se habilita para tratar a ansiedade do Luladrão???,1
3650,"@extiodasskins Não tô dizendo que com um psicólogo eles ganhariam, mas os lances que definiram a partida 1 e 5 parecem ter sido tomados por nervosismo/ansiedade",1
4122,"@vtrmntnr Nossa tava me dando até ansiedade, já vou processar o p**** e fazer ele pagar minha terapia depois q isso acabar",1
10454,"Depois a Larissa que se isola e por isso tem depressão e ansiedade, vou pedir por atenção não, evito os falsos mesmo",3
6230,Crise de ansiedade é uma 💩,2
13245,@2Gmlkzika tem na netflix!! ela começa tipo ata sitcom lgbt humor legalzinho serie leve e termina MEU DEUD EU TENHO DEPRESSAO  inclusive ela aborda temas como ansiedade depressao e suicidio de forma maravilhosa!!,4
8862,@GOT7FOR7IGOT eu nunca conheci ngm que nao tivesse algo como depressão ou ansiedade qur fosse assim,3
8199,"nossa to exausta de todo dia falar a mesma coisa com o meu pai e ele não dar a mínima... tem 3 semanas que eu to falando que tem que pintar o quarto da minha filha e ele tá me enrolando, dps ngn sabe o pq q eu to com crise ansiedade",2
11934,"@thisrevivalsg sobre depressao, adolescencia, ansiedade, tentativa de suicidio",4
11502,"tw // suicídio  e  outros  gatilhos . . . . . . . . . . . . . . . . . . . . . . . . . pedofilia,,  estupro,,  suicídio,,  depressão,,  ansiedade  e  outras  caralhadas  de  coisas  sérias  não  são  engraçadas  e  darei  block  em  quem  eu  ver  brincando  sobre  isso.",4
9832,não tenho tempo hj pra vc ansiedade e depressão espera eu tenta resolver as coisas aí sou toda sua,3
8777,"engraçado com a galera que não entende de depressão e ansiedade não saca/aceita que ela ataca DO NADA ""ah mas vc tava bem ontem"" e dai mano, hj é outro dia, outros problema, outros acontecimento, outros surto",3
4053,@alexathaide Mexe demais com a cabeça. Tive suporte de psicologo e psiquiatra no hospital. Receitaram tomando rivotril pra dormir pq acordei as primeiras noites tremendo de ansiedade. É pânico! N desejo essa doença nem pro meu pior inimigo.,1
12853,é péssimo ter depressão/ansiedade e ver uma pessoa com visibilidade como o Carlinhos Maia falando um monte de bosta sobre suicídio  esse cara não merece o espaço que tem na internet,4
4106,"@tetecoplanet @camisfm Pois é, algumas coisas eu estou reaprendendo a lidar por causa da ansiedade. Isso tudo acabou misturando com questões de saúde. Só eu, Deus e a minha psicóloga sabemos o que eu passei kkkkkkkk",1
3086,"algoritmos das redes sociais, por favor parem de só me mostrar BBB, pois está me dando muita ansiedade e não tive terapia essa semana ainda. grata.",1
993,"É muito difícil lidar com ansiedade. Oro a Deus para que essa doença suma de vez na minha vida.  Desejo a todos essa cura interior. Pois, ninguém merece viver nessa montanha russa de sentimentos e emoções.",0
5388,"@dbandeirax seria bom cê dar uma passada em algum psiquiatra ou até um psicólogo nenê, só pra ver como anda esse teu interior aí.💜 e que ótimo que a ansiedade nao lhe pertuba como antes, é um avanço e tanto. simm, esses remédios se acostumam com o organismo, infelismente. :/",1
3347,É impressionante como os meus pais sempre se recusaram a ajudar me com os meus problemas psicologicos e ansiedade e o meu irmao como ja nao quer fazer nada na escola metem lhe logo numa psicóloga e procuram tudo e mais alguma coisa para o ajudar,1
13250,"Sei lá, aquela vontade veio de novo, ansiedade  veio de novo, aquela vontade de se corta veio de novo, aquela vontade de cometer suicídio veio de novo, vontade de sumir veio de novo😩🥺. Caralho, só preciso de ajuda, e não de julgamentos!💔",4
10421,"da série de coisas maneiras que eu aprendi na terapia:  🔸identificar quando uma crise de ansiedade ou depressão (ou as duas) estão pra começar, as fases e gatilhos que desencadeiam... 🔸identificar pessoas tóxicas mesmo quando elas se passam por pessoas “legais”",3
3953,"Segunda tem consulta com o psicólogo vou falar dos meus pensamentos obsessivos, pra ver se eu descubro qual transtorno de ansiedade eu tenho",1
9156,"Eu nunca fui de sofrer com ansiedade (até pouco tempo) mas eu passei por uma barra fodida com depressão de 2014 até 2017, eu nem sou de ficar falando disso, tanto que só falei isso pra uns 3/4 amigos no máximo",3
13750,"Que em 2018, vocês parem de romantizar a depressão, o suicídio e a ansiedade nas redes sociais, como se fosse bonito, como se fosse normal, ou como se fosse moda ter uma doença mental",4
13217,Mais um ano a ansiedade e a depressão quis me levar e mais um ano eu venci. Dói tanto em saber que eu perderia tanta coisa se aquele dia meu suicídio tivesse dado certo.            GRATIDÃO POR TUDO DEUS♥️.,4
11674,Não deixe a depreciação ou a ansiedade te levar vc tem um futuro e vc vai pode falar oq aconteceu com com e ajuda os outros só não cometa suicídio ou algo do tipo pfv eu te amo☺️❤️,4
194,O nome disso é ansiedade,0
12855,"É com lágrimas nos olhos que escrevo esta nota de suicídio e minhas considerações finais. Eu cansei, entende? Essa semana eu tive uma crise de ansiedade muito forte ao ponto de eu sentir, além das faltas de ar, ânsia de vômito. (+)",4
10393,Acabei de ver Bridgerton e tô em depressão meu Deus cadê a segunda temporada não vou aguentar de ansiedade,3
13325,"Quando alguém te falar sobre ansiedade, depressão, pânico, jamais menospreze. N é por que vc n vê uma crise que ela n existe. De ouvidos, se faça presente, uma palavra pode definir se a próxima mensagem vai ser um bilhete de bom dia ou uma carta de suicídio e isso n é uma poesia",4
10942,"Sair, beber, se drogar, não significa ser feliz. As vezes as pessoas só fazem isso pra esconder suas dores. Desconfie de quem se alegra dms. Depressão e ansiedade mata sim",3
7311,e vamos dr crise de ansiedade por causa de um fodendo print,2
10920,"quando eu falo que transtornos psicológicos são piores que doenças fisicas vocês não acreditam. DEPRESSÃO NÃO É FRESCURA, ANSIEDADE NÃO É FRESCURA, BIPOLARIDADE, TRANSTORNO DE PERSONALIDADE NÃO É FRESCURA. são doenças REAIS e que merecem atenção e cuidado.",3
592,ESSA LIVE ATACOU MINHA ANSIEDADE MDS RAFAELLA FAZ ALGUMA COISAAAAAAAAAAAA  RAFAKALIMANN ROSE,0
5751,"Eu tava uns 5 meses sem menstruar. Essa semana veio, mas aí veio uma hemorragia, crises suicidas e depressivas, crise de ansiedade, TPM, cólicas terríveis e inchaço. Ter sop é estar sempre sofrendo.",2
345,"@eutaysreis @YRComenta apaga por favor tenho depressão, ansiedade,  pressão alta, pressão baixa, HPV, HIV,  chicungunha, peste negra, osteoporose gripe suína, febre amarela, gonorreia, faringite, doença de chagas, bronquite, leptospirose, sarampo, catapora, varíola,  gastrite, tétano, hepatite.",0
10700,A culpa do teu filho estar com depressão e ansiedade não é por falta de deus e sim por causa dos traumas que vocês fizeram ele passar quando criança e adolescente.,3
9719,"@stesweetener @luasluiza_ @ynpogiardini @teledramas @80spenteado @LorenCFernanda MEO APAGA ISSO, EU TENHO DEPRESSÃO E ANSIEDADE",3
5436,to feliz q hoje consegui me cuidar com calma sem ficar ansiosa nem com pressa nem nada do tipo tudo no meu tempo de boas quase sem ansiedade obrigada terapia,1
6333,"hoje me falaram que eu tava muito bem e feliz, me deu uma vontade de chorar pq eu fiquei 2 meses ganhando crise de ansiedade, vomitando e me machucando.foi nada fácil passar por isso, e sou grata por tudo. sinceramente eu tô na melhor fase da minha vida, obrigada as minhas amigas",2
4347,"Eu ia fazer um ano sem medicação pra ansiedade. Tô só vendo daqui a 36 minutos tenho terapia e tenho certeza ABSOLUTA que vamos entrar no assunto de voltar a tomar remédio Cara, sério  tô muito de cara",1
12159,"você falar pra alguém que sofre de ansiedade e depressão, que ninguém nunca vai amar ela por causa dos problemas psicológico que essa pessoa sofre, você só está contribuindo pro suicídio dela.",4
9598,@__fransilveira Também sofro de depressão e ansiedade e só quem passa por isso entende como o mundo exterior pouco reflete na gente. O problema tá lá dentro e a gente tem um tempo até conseguir melhorar.,3
7413,Baixei um aplicativo maravilhoso sobre crise de ansiedade,2
7575,mais um dia gente que eu tive uma crise de ansiedade comi tudo que veio pela frente agora tô com uma puta dor no estômago,2
1054,@notviolencex_ minha ansiedade n deixa taokei,0
11066,"_depressão não tem idade _ataque de pânico não é falta de deus _ansiedade não é brincadeira _doenças mentais não são frescuras _baixa autoestima n é só relacionado a aparência  _tentativa suicídio n p chamar atenção   se vc n sente, não julgue, n opine sobre o que não sofre",4
4080,"@archerhys @lwthmends @hesthedeviI @solorubyj @PortalTracklist Muito pelo contrário ,mas que vive romantizando ansiedade são eles , seguem dezenas de perfis de meditação e fazendo terapia pois vivem em pr ,eles estão juntos sim mas fazem o maior pr da relação , isso é privacidade q pregam ? Kkkkk até eles estão na casa da Sinu tá né 👀🤡🥂",1
5872,"crise de ansiedade no meio da noite, q delicia",2
8310,"Todo dia, pelo menos uma vez penso em pedir desculpas pra todo mundo que conheço pelas coisas que fiz e deixei de fazer por causa da depressão e ansiedade  Eu não peço pra não parecer que estou querendo me justificar  Se bem que nesse twitter já parece que estou",3
13574,"Quem tem ansiedade e depressão sabe como isso destrói a gente e destrói mais ainda ouvir que isso é frescura ""falta do que fazer""  quando um amigo se suicida são os primeiros a postar foto, textão, quando chega Setembro postam textos sobre suicídio e setembro amarelo, hipocritas.",4
3519,"caralho, eu não aguento mais minha pálpebra tremendo de nervosismo/ansiedade alguém me paga uma terapia pfv",1
7555,Não ironicamente hj o vídeo da Aline borel cantando eu vou fumar uma maconha me fez relaxar diante uma pré crise de ansiedade,2
9549,"Fiz um teste on e deu depressão e  ansiedade severa, boa noite 👍",3
881,Grande ansiedade so de saber q te posso vir a ver brevemente 😊😊,0
5301,@annec_ar amiga eu passei a vida toda roendo unha e minha psico disse que era por conta da ansiedade e fui pesquisar sobre,1
1509,ansiedade filha da puta,0
9591,@WesleySafadao Boa tarde me chamo Ana Paula moro no grajau tenho depressão e ansiedade e sindrome do pânico minha vida ta uma bosta estou sem condição de trabalhar preciso de ajuda como uma cesta básica por favor meu cel é 21 981031421. Deus me ajuda,3
7278,"@m___raff Pois é mô, eu me cuido muito bem em relação a isso, ainda mais que tenho ansiedade,crise de pânico e junto um pouco de depressão, temos que nos cuidar muito bem. E ainda tem gente que acha isso frescura, mas só deus sabe a vontade que tive de eliminar minha vida de tanta agonia",2
6038,"Brigada viu, só me deixou com mais crise de ansiedade e insônia tomanocu",2
3097,"@MIK4RLERT Bom diaa, eu tô meio ruim vou no psicólogo por causa da minha ansiedade mais tô passando mal (molesa e tontura)",1
2686,parece que a ansiedade eh pra disputa de pênalti mas na vdd eh só pela resposta da @CONMEBOL  #GrêmioNaFinalLA,0
10925,"Só de pensar que era uma época que eu ""não tinha"" ansiedade e depressão e meus sonhos ainda não tinham sido destruídos pelo mundo, sinto muita falta mesmo",3
13385,ansiedade depressão  suicida pessimista  prazer eu,4
6470,"Eu tô em meio a uma crise de ansiedade por conta da faculdade, a únicas duas pessoas que eu desabafa sobre isso não tão mais na minha vida",2
13284,"vei vocês acham que suicida é só quem tem transtorno de ansiedade/depressão? senta aqui, galera, vamo conversar, rapidinho. existem outros transtornos que desencadeiam depressão e potencial suicida numa pessoa, vocês que se oferecem pra ajudar não sabe do baque e de",4
5908,"@legolasdaciops Quando tem falta de olfato e paladar é quase certeza que seja, pq é um sintoma atípico, diferente da febre e tosse que pode ser confundida com resfriado, ou falta de ar, que pode ser de alguma crise de ansiedade",2
