,texts,targets
4878,quase um mês que to com alergia de ansiedade e não tenho nem vergonha na cara pra procurar dermatologista ou terapia plmds,1
4879,"terapia floral da ansiedade ""4 gotas quando se sentir ansiosa e 3 vezes ao dia""  KKKKKKKKKK numa pegada tomei 16",1
4880,é foda quando tu chega na tua mãe e fala q quer ir no psicólogo pq acha q ta com ansiedade e ela fala q é *frescura *,1
4881,Mas tudo bem alguns dias vao ser bons e outros ruins eu ja to tomando remedio pra controlar essa ansiedade e volto pra terapia segunda feira correndo atrás de qualquer saude mental que tenha me sobrado,1
4882,alguém sabe de algum tratamento pra ansiedade?,1
4883,"Depois de 1 ano de tratamento de ansiedade com um profissional, vou começar hoje com outro profissional. Mesma sensação que tive no primeiro dia de tratamento. Quase dei meia volta e fui pra casa. Que sensação ruim essa do “tudo de novo..”",1
4884,Comecei o tratamento pra ansiedade e espero que tenha algum resultado,1
4885,Vou marcar um psicólogo minha ansiedade tá atacando eu fico nervosa atoa to até gaguejando,1
4886,a minha ansiedade junto a insônia não vão embora com o seu pedido de desculpas. minha segurança e minha autoestima fodida não voltam com seu pedido de perdão. minha sanidade mental e a minha terapia não são pagas com as suas desculpas.  então soca essas desculpas no cu!,1
4887,"Tem episodios que marcam a gente de um jeito quando se tem ansiedade, que pode passar o tempo que for aquilo lhe amedronta e ti deixa mal da mesma forma, e como um Tweet que vi. “Você(s) pode(m) ser  o motivo da terapia de alguém e nem sabe(m). 😣",1
4888,"@aicitle_ O tratamento para acumuladores compulsivos pode ser feito através da terapia comportamental, sendo que o psicólogo procura descobrir a causa da ansiedade que está causando o desejo de guardar as coisas. No entanto, este tratamento pode demorar vários anos para fazer efeito...",1
4889,"Mano, eu não vou te dar tratamento especial pq vc se identifica como ""sensível"". Me dá raiva, pq na hora de machucar é quase um pisicopata, mas na hora de receber joga a culpa na ansiedade, vsf. Se me machuca, eu me afasto. E se isso te faz sofrer, fds. Nunca cobre oq tu n faz.",1
4890,@Evelinearaujo11 Ele falou d ansiedade um dia disse q parecia minha psicóloga falando,1
4891,"Novo tratamento pra ansiedade agora, putz",1
4892,"@Thiagoooof É tenso demais, tem técnicas tbm pra diminuir a ansiedade, mas fazendo tratamento acredito q seja mais eficaz",1
4893,Voltando o tratamento com a minha pomada preferida nem consigo me conter de ansiedade pro resultado,1
4894,marquei a 1º sessão de terapia e já estou sofrendo de ansiedade pensando o que vou falar..... eu sou a pessoa que se apresenta falando a profissão rsrs help,1
4895,@illynaoesta Ansiedade tem muito a ver também. Terapia e acompanhamento ortodôntico com uso de placas miorrelaxantes ajudam muitoooo no processo.,1
4896,@karrwn amiga to com muita ansiedade mas vou começar terapia e isso vai acabar tenho fé,1
4897,A ansiedade não me deixou fazer nada hj além de fritar então vou de F1 jogar the sims e relaxar até ficar completamente apavorada na consulta com a psicóloga mais tarde,1
4898,"Ai você toma remédio para controlar a ansiedade e a depressão. A psiquiatra aumenta a dose e começa a te causar além da ansiedade, dor muscular, insônia, fadiga, dor no peito, muito choro, etc etc  E ainda tenho que ouvir que não é nada :/",1
4899,a minha psicologa so falta falar “90% do seu corpo eh ansiedade,1
4900,Que delicia. Aquela ansiedade básica e escrota a caminho da psicologa,1
4901,@RikEditor Tu faz tratamento irmão? Eu recomendo ajuda super com a ansiedade...,1
4902,"Realmente talvez a princípio tenha sido por modinha, mas depois se tornou um tratamento pra mim sabe ajudo mt com a ansiedade",1
4903,@billboardcharts você gosta né? gosta d ever as armys e o bts quase morrendo de ansiedade.  VAI PAGAR MINHA TERAPIA SIM,1
4904,"agr lembrei q uma vez eu tomava remedio pra ansiedade e o psiquiatra só me entupiu de coisa, ai me mandou tomar um la q eu tomava de manhã antes da aula kkkkkkkkk depois descobri q a clara tomava MEIO PRA DORMIR e desmaiavaaaaa kkkk q odio daquele médico",1
4905,daí esse ano já vou começar terapia p controlar minha ansiedade/ other problems e tomara que dê certo né,1
4906,"O último tweet foi confuso? Talvez. Mas é tão real haushuas a terapia ainda incentiva falar sozinha, além de escrever, pra organizar o tanto de pensamento e amenizar a ansiedade. Num é que funciona, vei?!",1
4907,"No momento, voltei a fazer musculação (algo que antigamente eu não fazia por conta das tonturas), voltei a sair sem medo de passar mal no meio da rua etc. Transtorno de ansiedade. Quem descobriu foi uma neurologista. Hoje faço tratamento com psiquiatra e só melhoras na ansiedade.",1
4908,5 meses de terapia pra descobrir que a razão de todos meus problemas é a ansiedade,1
4909,Ansiedade. Depressão. Bulimia. Bipolaridade.   Minha psicóloga tá assim: minha filha ???????????,1
4910,"@Mirandinhagi Pode ser! Eu perdi muito cabelo quando estava com problemas de ansiedade, até cheguei a cortar para ver se diminuía as quedas. Mas é melhor você marcar um dermatologista para ver isso, poder ter outros motivos e um psicólogo para acompanhar essa ansiedade &gt;&lt;",1
4911,ansiedade boa é a q eu sinto qnd to na sala de espera esperando minha psico me chamar,1
4912,"@tesoureiros Claro, até pq não existe nenhum tratamento pra ansiedade né, é uma condição totalmente desconhecida igual o covid 🙄🤦‍♀️",1
4913,"muito medo de levar algumas questões pro psicólogo e pro psiquiatra e descobrir um certo outro transtorno, chega a me atacar a ansiedade pensar nisso",1
4914,"Anos atrás fui ao psiquiatra com minha Mãe e ele me aconselhou a fica de olho na minha saúde mental,pq eu tinha genética propensa a ter depressão, já que minha Mãe c/depressão crônica,TOC e TAG e eu não me cuidei. Hoje tô c/depressão e uma baita ansiedade",1
4915,"@carolinelins Vai depender do nível de ansiedade, mas o tratamento consiste em psicoterapia (psicólogo(a), de preferência abordagem cognitivo-comportamental) + medicação (antidepressivo), que deve ser tomada por, no mínimo, 1 ano. Se for grave, pode acrescentar mais um ansiolítico pras crises.",1
4916,sinto que tô no auge da minha ansiedade e que preciso de uma terapia urgente pra não entrar em colapso,1
4917,"o dia que eu for num psicólogo eu vou descobrir que tenho depressão, ansiedade e mais alguns transtornos pq não é possível",1
4918,maisa faz um tweet falando em um sintoma de ansiedade a internet inteira parou e virou psicológa,1
4919,"Tenho q ir no médico pegar remédio p começar um tratamento p ansiedade e p n virar depressão, agt brinca c essas coisas até ser c agt ou c alguém da família",1
4920,@m3nck Eu quase não passei pq fui dizer que fazia terapia e tomava remédio pra ansiedade 🤡,1
4921,"@KrisRutherf0rd É sim. Pq no último que eu fiz eu fiquei até o último momento, estudei o ano todo, fui na psicóloga para não desmaiar mais nas provas, dormi bem, fiz o meu lanche pra levar, fiz técnica de respiração para conter a minha ansiedade. Eu errei mais nas últimas questões por conta do+",1
4922,"Fiz aurículo terapia para ansiedade, imunidade e concentração!",1
4923,"@Alysson_imhof ai best eu fui na psicóloga e vou ter que tomar um monte de remédio pra ansiedade, pq ela ta muito avançada",1
4924,@_killwithluv Medo de ir ao psicólogo e descobrir q tenho ansiedade pq tudo isso acontece  cmg   Mas ao mesmo tempo querendo saber a vdd mas minhas paranoias dizendo ao mesmo tempo q é  tudo palhaçada,1
4925,"Primeiro são os medicamentos do ESTADO para hemodialise/ transplantados, depois falta remédios de retrovirais da PREFEITURA e agora  falta tratamento de hemodiálise, e essa ansiedade de doar órgãos ou retardar a morte.",1
4926,"@Lazulikhan @a_Bill @yanderesama @DegenRolf Se for tratamento pra transtornos pontuais dá pra fazer, tipo TEPT ou outros transtornos de ansiedade, por ex",1
4927,"mano bizarro como eu to feliz, sempre quis começar a fazer vídeo e produzir conteúdo mas nunca consegui por causa da minha ansiedade  trabalhando isso na terapia to começando a dar meus primeiros passos e to mega animada pra fazer mais coisas 🥰",1
4928,Ei vc que faz tratamento pra ansiedade/ depressão. Nao deixe de tomar seus remédios por conta própria. É isto bjooo ❤️,1
4929,"Mais uma madrugada q eu acordo e começo a pensar em tudo e por isso a ansiedade vem, acho q to precisando de uma psicóloga",1
4930,"graças a Deus amanhã já tenho terapia de novo, não aguento mais essa ansiedade fodendo com meus dias de vida",1
4931,"pra quem não conseguia comer nada fora de casa até uns tempos atrás por conta da ansiedade e hoje eu estar almoçando num restaurante, que avanço viu, e tudo isso com ajudas de mim mesma. nunca precisei trabalhar minha mente com psiquiatra ou remédios, eu mesma lutei por 19 anos.",1
4932,"Eu nunca senti tanto medo e ansiedade na minha vida  Mas se eu não fizer isso hoje, eu acho que eu morro com o tanto coisa presa dentro de mim que precisa sair  Como diria o psicólogo  Vamo com medo mesmo, o resto só vai saber se tentar",1
4933,Fui no endocrinologista e consegui 3 coisas que eu achei bom demais:  1- guia pra psicólogo  2- remédio manipulado pra queima de gordura e ansiedade 3- uma dieta de gente normal,1
4934,"desde que fiz o tratamento pra ansiedade eu estava vivendo super bem e ja ate tinha me esquecido como era passar por certas coisas, mas hoje ela bateu e me fez lembrar o que é nao conseguir dormir mesmo morrendo de sono, saaaai de mim querida, voce nao me pertence",1
4935,"@jimiachtzehncm @VittorGuidoni E nada de tentar trocar o tratamento que estava me causando tudo isso. Resumo da história é que qnd chegou no remédio pra ansiedade eu me recusei a tomar e inclusive cortei os outros por conta, pq não adiantava recorrer ao médico.",1
4936,"Ansiedade é foda, só quem tem ver o bgl doido que é, uma dor de cabeça insuportável e um enjôo inexplicável, não aguento mais e pior que eu nem sei pq estou assim. Preciso voltar pro psicólogo 😐😐😐",1
4937,eu queria uma terapia to com mt ansiedade,1
4938,"@batguilherme Eu não sei, eu faço acompanhamento psiquiátrico há um tempo e tratamento pra depressão/ansiedade, ele nunca falou nada sobre bipolaridade mas mano, é muito possível",1
4939,"Alguém me indica um bom psiquiatra pelo amor de Deus no Rj ,obs, não tenho muita grana #psiquiatra #saudemental #depressao #ansiedade #psicologia",1
4940,Eu nunca aprendo a marcar psiquiatra na hora certa agora estou uma pilha de ansiedade parabéns pra mim,1
4941,TERAPIA está me fazendo falta pq a parti do momento que comecei a fazer me libertei dos remédios. Sempre fui de comer o dia inteiro por conta da ansiedade mesmo sabendo que vou passar mal.,1
4942,"@bieldobiel10 @petalaneon Mas não é tratamento mesmo!! Existem casos e casos, pra ser usada como tratamento pra ansiedade você tem que passar com especialista, ou você acha que a maconha que você compra com qualquer traficante na esquina pra fumar vai curar problemas psicológicos? Pense antes de defender",1
4943,"Camila por favor esteja no bbb, se não tiver você vai pagar minha terapia e meu remédio de ansiedade",1
4944,como explicar pra minha psicologa q eu tava bem até chegar o ultimo dia do ano e a minha ansiedade aparecer dnv 😍👎🏻,1
4945,curioso caso das pessoas q perguntam pq vc faz terapia sendo q as msm te dão gatilhos p sua ansiedade atacar 🙃,1
4946,Na sala de espera mt ansiosa esperando a psicologa pra falar de ansiedade,1
4947,"A terapia foi tão boa hoje que quase dormi, ansiedade controladah 🤩😴😴😴😴😴 KKKKKKKKKKK",1
4948,"deveria ter começado esse tratamento de ansiedade aos 15 anos, agora com quase ** tô todo fudido da cabeça, quase tendo um infarto por causa dessa doença fudida, e o fato de ser homem tb só agrava a situação, pois homem não se cuida, não vai em médico, acha  que é bobeira.",1
4949,"@robfbms Conheci um psiquiatra que disse, certa vez, que qualquer doença mental, como depressão, ansiedade, bipolaridade ou esquizofrenia, era sempre relacionada ao ""retardo"". O autismo de alta funcionalidade, por exemplo, não traz deficiência cognitiva, ao contrário, são ""superdotados"".",1
4950,"ok, psicóloga fiz o que você me aconselhou porém isso me gerou ansiedade e agora, como resolvemos isso?",1
4951,"Conversando com a minha dentista sobre o meu bruxismo, ela me informou que a placa que colocamos no dente é um tratamento paliativo. O correto é tratar o estresse/ansiedade para que se perca toda carga que faz rangir os dentes. Um chá, calmante e por aí vai. Me tornar dependente?",1
4952,Foda q a pessoa faz terapia p controlar a ansiedade e fica ansiosa p própria terapia,1
4953,"@Luaemgemeos_ Eu tenho DDA desde a infância, mas hoje tenho menos dificuldade por conta que fiz muitos anos terapia ocupacional e atividades. Super indico! Apesar de ainda sofrer muito com DDA, TOC em tricotilomania por conta da ansiedade e nervosismo, já perco o foco menos. Quem me conheceu +",1
4954,"Acabei de ler um livro do Augusto Cury sobre ansiedade e cheguei a incrível conclusão de que eu não entendi foi nada  De qq forma, um dia eu ainda marco uma consulta no psicologo",1
4955,"O principal motivo para eu fazer terapia é minha ansiedade! Mas toda terça feira, eu tenho insônia, ansioso para ir para terapia! OLHA ASSIM NÃO DÁ, CANCELA MEUS REMÉDIOS",1
4956,"eu preciso urgentemente voltar pra minha psicóloga pra saber pq eu não durmo, se é por conta da ansiedade ou então por outra coisa",1
4957,"@shiipoetic Also: ""Ritmoneuran é um medicamento utilizado no tratamento para: - Alívio de irritabilidade, agitação nervosa, insônia e ansiedade""",1
4958,"@PorraaaJulianaa Em nenhum momento em falei e não era válida, falei q se matar não era a melhor opção, eu tomo remédio pra depressão/ansiedade meu psicólogo é alterado a eu entendo perfeitamente q toda dor e válida a todo o problema e difícil n falei q não era só que se matar a a escolha errada",1
