,date,tweet,label
8461,2018-09-05,"fiz umas perguntinhas la no stories do insta sobre depressao e ansiedade. a intencao e descobrir um pouco mais sobre a relacao daqueles que convivem com pessoas que sofrem dessas doencas e claro, falar sobre a tao descuidada saude mental. respondam la gente!  ",
8462,2018-09-05,"acho muito bonito a galera falando de    mas quero dizer a voces, que essa empatia toda tem que ter o ano todo. mas fico feliz de ve tanta gente conciente que depressao, transtornos mentais nao e frescura ou modo de chamas atencao",
8463,2018-09-05,o pior tipo de suicida que existe e aquele que nao consegue fazer o servico direito. dai o idiota nao bmorre e passa o resto da vida dando trabalho pros outros....,
8464,2018-09-05,"""voce nao precisa de alguem que so te ignora."" ",
8465,2018-09-05,melhor nao ler os sintomas pq vc acha que ta com a doenca..,
8466,2018-09-05,a muitas pessoas tristes nesse momento; se a tristeza for sua saiba que tudo vai ficar bem; se a tristeza for do outro faca  ele saber disso!,
8467,2018-09-05,"so sabe oq e, quem ja tentou contra propria vida. vc nao esta so! ",
8468,2018-09-05,deus ta vendo vcs repostando video da bruna marquezine com  e rindo das outras meninas nos grupos do whatsapp...,
8469,2018-09-05,"sempre bom ouvir para ser forte e nao desistir.. aqui no gpa me sinto acolhida, e mesmo sem saber dos nossos problemas a prof conversa conosco e isso e maravilhoso    fiquem vivos, voces sao todos amados e estao aqui por um proposito e independente de sermos +",
8470,2018-09-05,nao estamos preparados para perceber e ajudar quem esta sofrendo. a pessoa nao vai procurar vc e dizer com todas as letras... e preciso ler nas entrelinhas e ajudar sem criticar. obs: o pedido foi simulado. tratou-se de um teste!,
8471,2018-09-05,"hoje em dia me sinto mais que forte por ter passado por tanta coisa so, e estar aqui ate hoje!!!  ",
8472,2018-09-05,curte que eu te menciono falando o que acho mais bonito/gosto em voce,
8473,2018-09-05,saude mental pfv!,
8474,2018-09-05,"ae caralhudo, se tu ta nesse mundo de merda e porque voce tem algum proposito. entao voce e importante sim caralho, corra atras do seus sonhos, ame mais e valorize aqueles que te amem seus arrombados. tu e top e nao esqueca disso. se matar e pra quem bate na mae  ",
8475,2018-09-05,"vamos ter mais empatia povo, vamos tentar ajudar todo mundo comecando por esse mes ",
8476,2018-09-05,"poderiam, pelo menos tres dos meus amigos do facebook, por favor copiar e colar no seu mural? prevencao ao suicidio cvv brasil 188 0800 290 0024 nao compartilhe, copie e cole!   ",
8477,2018-09-05,"tu tem que se ajudar, ergue essa cabeca, segue em frente, sai do fundo do poco, luta, faz alguma coisa...   essas palavras nao ajudam, so afundam mais quem ja esta no fundo do poco!   ",
8478,2018-09-05,"ce e maior que toda essa tristeza voce e maior que o desanimo voce e maior que a sua ansiedade voce e maior que a depressao voce e incrivel, e merece viver milhares de coisas maravilhosas, tudo vai ficar bem, de tempo ao tempo! //",
8479,2018-09-05,"+em qualquer circunstancia. essa e uma corrente digna, pois a prevencao contra o suicidio e a atencao e o carinho para com o proximo! um gesto de amor pode mudar muito.    ",
8480,2018-09-05,"varias doencas tem como sintoma a depressao. o hipotiroidismo, por exemplo, e ate mesmo a falta de vitamina d. ate desidratacao pode causar sintomas semelhantes. entao se cuidem como um todo, nao resumam tudo a mente, mas tambem nao esquecam dela.  ",
8481,2018-09-05,de cu e rola  boa noite,
8482,2018-09-05,curti algumas publicacoes sobre o  e choveu de psicologos me seguindo no insta,
8483,2018-09-05,"estamos no ""setembro amarelo"" e o alerta nao vai para o depressivo, mas sim pra voce amigo do depressivo, pra nao ""amarelar"" na hora de estender a mao e dar o apoio necessario.  ",
8484,2018-09-05,"galera estou disponibilizando minhas redes sociais pra quem quiser cv e desabafar sobre qualquer coisa,sei como e dificil passar por coisas e nao ter ngm pra cv. entao nao guarde as coisas so pra vc,vc nao precisa passar por tudo isso sozinha(o)!  ",
8485,2018-09-05,que deus tome a frente desse,
8486,2018-09-05,sobrevivi um colapso interno varias vezes so na data de hoje.     .,
8487,2018-09-05,"em frente ao st tera uma caixa, com cartas para alguem que esteja passando por algum momento ruim. se voce estiver mal, passe la. se quiser, deixe um carta la para ajudar alguem. nos podemos fazer a diferenca. ",
8488,2018-09-05,a pinta faz uma publicacao com a  e fala pra pessoa aguentar e esperar deus entrar na vida dela?,
8489,2018-09-05,"+ isso mesmo, queria desabafar sobre isso, acho mto importante mesmo nao somente em setembro mas o ano todo falar e fazer o bem p quem precisar!  se alguem precisar conversar eu estendo o meu coracao e minha mao pra ajudar com todo prazer !  voce merece viver ",
8490,2018-09-05,eu ia faltar mas eu vo na escola so para zua memo,
8491,2018-09-05,"os cara problematiza demais, n e pq tem setembro amarelo p destacar a campanha contra o suicidio q n aconteca no resto do ano, e igual outubro rosa, n e pq tem um mes q e voltado p isso q n tem cancer todo dia ",
8492,2018-09-05,centro de valorizacao da vida (prevencao de suicidio),
8493,2018-09-05,ligue 188***** telefone do cvv (centro de valorizacao da vida) e gratuito!,
8494,2018-09-05,ligue no 188 - linha do  centro de valorizacao da vida pessoas capacitadas para te ouvir,
8495,2018-09-05,"nossas redes sociais se pintaram de amarelo para participar do . porque conversar sobre saude mental faz bem! se voce enfrenta algum tipo de dificuldade e precisa conversar com alguem, ligue para o cvv - centro de valorizacao da vida (), disque 188.",
8496,2018-09-05,enquete: a falta de acesso a tratamentos pode ser uma das causas de pessoas pobres sofrerem mais com a depressao?,
8497,2018-09-05,"tem um tempo que eu queria dar uma parada nas redes sociais. nessas semana eu parei pq so nao deu mesmo, de tao lotada que eu to/tava. estou alheia a tudo, desde politica ate memes.   a gente merece um tempinho pra ""fazer nada""    ",
8498,2018-09-05,"depressao nao e frescura. depressao nao e meme nem piada. depressao nao e ""pra aparecer"". depressao nao e pra ser romantizada. depressao nao e ""falta de deus""  nao menospreze o sofrimento dos outros so porque voce nao entende.    ",
8499,2018-09-05,"voce que acorda triste todos os dias, tem auto estima baixa, sintomas fisicos como enxaqueca frequente, falta de ar, se sente sufocado, pressionado com toda responsabilidade cotidiana, procure ajuda e so pare de procurar qdo esse sentimento ruim parar de existir ",
8500,2018-09-05,"todos os dias e uma luta constante contra o meu proprio corpo, alma e cabeca. todos os dias tento nao sentir medo do amanha, e todos os dias espero que os que eu amo, parem de me abandonar. apenas um desabafo sobre o meu diario ato de coragem e a este mes. ",
8501,2018-09-05,"depressao nao e frescura. depressao nao e meme nem piada. depressao nao e ""pra aparecer"". depressao nao e pra ser romantizada. depressao nao e ""falta de deus""  nao menospreze o sofrimento dos outros so porque voce nao entende.   faca o contrario: tente ajudar! ",
8502,2018-09-05,"hoje fez 10 meses que o ex aluno da minha turma se suicidou, nao conheci (sou novata) mas e muito triste da vontade de chorar vendo meus amigos mal.  ",
8503,2018-09-05,a tempestade e uma parte do ceu e nao o fim dele.,
8504,2018-09-05,espalhe amor porque de dor e sofrimento o mundo ja esta cheio,
8505,2018-09-05,** nao desista,
8506,2018-09-05,"muitos so conhecerao a verdadeira luz de cristo quando sua vida estiver completamente escura, fria, triste e vazia. assim como um dia aconteceu comigo!    ",
8507,2018-09-05,"eu to achando essa coisa de  nao so necessario (para um senhor caralho), mas fofo demais!   (pra quem nao sabe e uma campanha de alerta e prevencao ao suicidio)",
8508,2018-09-05,nao devemos excluir nosss erros devemos aprender com eles,
8509,2018-09-05,"estou disponibilizando meu chat do messenger/twitter, meu wpp (14)981333007 para voce que tem depressao, ansiedade, ou estiver triste e precisando conversar. sinta-se a vontade pra desabafar, pedir ajuda. prometo ouvir sem julgar, seja la qual for a situacao. ",
8510,2018-09-05," ta ai e se a gente se esforcar menos em artes e posts e coisas pra todo mundo ver e se esforcar mais pra prestar atencao no que o outro quer falar, talvez a gente salve vidas. ",
8511,2018-09-05,"sublimacao e uma boa sim, bora la ",
8512,2018-09-05,a gente pode fazer alguma diferenca na vida das pessoas simplesmente compartilhando uma palavra!,
8513,2018-09-05,"ja que esta todo mundo falando sobre, eu queria dizer que estou cansada, nao queria me sentir do jeito que me sinto me sinto culpada por ser assim, quero desistir de tudo, desistir de mim nao tenho mais esperanca, nao tem mais solucao ",
8514,2018-09-05,"e diferente quando nos temos depresao  a gente ta bem fazendo planos e de repente a gente despenca parece que esta flutuando com medo de cair, essa sensacao so quem ja passou sabe!  ",
8515,2018-09-05,so queria deixar claro que pessoas com depressao morrem todo dia... nao e so em setembro que elas precisam da sua ajuda e do seu apoio,
8516,2018-09-05,prevencao do suicidio (ouvir um desabafo pode salvar uma vida).   dedicado a conscientizacao sobre os direitos da pessoa surda     dos direitos da pessoa com deficiencia  e doacao de orgaos.,
8517,2018-09-05,"nao negue um pedido de ajuda, nao tire sarro, nao critique, nao faca pouco caso. e uma vida que pode ser salva com o seu acolhimento ",
8518,2018-09-05,esse sorteio do  ta mt bem bolado!!! e nem e pelos milhares d premios!!! icone acessivel faz assim! vao vir os 100k rapidinho!,
8519,2018-09-05,"eu sou da area da saude e sei da importancia do setembro amarelo ,so que jamais pensei que iria usa-lo (188) ...  ",
8520,2018-09-05,que porra voces entendem de   ? pelo visto nada ne.,
8521,2018-09-05,o que fazer para perceber que algo nao esta indo bem? quais os sinais a serem notados numa possibilidade de suicidio? o lazer dentro das escolas pode prevenir o pensamento suicida? essas e outras questoes estao sendo discutidas no estudio ammg. #prevencaoaosuicido,
8522,2018-09-05,"suicidio, ato de covardia ou de coragem?  ",
8523,2018-09-05,utilidade publica   se alguem quiser conversar ou desabafar liguem para mim 945251294 ou para cvv. prevencao ao suicidio cvv brasil 141 0800 290 0024,
8524,2018-09-05,"eu estou disposta demais a ajudar qualquer pessoa que vier querendo conversar sobre. passo meu numero, fico na ligacao se quiser 984765716 converso no wpp. so pecam ajuda e lembrem-se de que nao estao sozinho ",
8525,2018-09-05,"entao, se voces estao com problemas, procure ajuda.  muitas pessoas vao te falar que isso e besteira, mas sempre tera alguem que vai estar disposto a lhe ajudar, lhe ouvir.  nao desista de voce, mesmo com todos os outros desistindo,sempre  havera alguem.sempre.  ",
8526,2018-09-05,fique a vontade pra falar comigo no privado,
8527,2018-09-05,"as vezes tudo o que a gente precisa e de alguem que nos de forca, coragem e incentive q gente a fazer o que ama.    sonhei que escrevia ",
8528,2018-09-05,seja empatico!  ressalte a qualidade de alguem ela precisa saber que e importante    ame o seu proximo.,
8529,2018-09-05,"o efeito de um comentario sem nocao pode gerar e deixar graves marcas na vida do outro. obrigada  por compartilhar conosco um momento tao intimo e complicado de sua vida, certamente ajudara muitas pessoas, quem recebe os comentarios e quem os fazem ",
8530,2018-09-05,"do que seja, prevenir contra coisas negativas sempre e bom, uma companhia e um ombro amigo do lado sao sempre bem vindos. converse e escute. vou tentar ajudar ao maximo, quem eu puder . ",
8531,2018-09-05,acabo de receber a noticia que um  colega de escola acaba de comer suicidio,
8532,2018-09-05,"""quando alguem pensa em suicidio, ela quer matar a dor e nao a vida."" nao deixe que seja tarde demais, escute e ajude.   ",
8533,2018-09-05,"prevencao ao suicidio  cvv brasil 141 0800 290 0024 nao compartilhe, copie e cole! ",
8534,2018-09-05,nao e frescura,
8535,2018-09-05,"""quando alguem pensa em suicidio, e para acabar a dor e nao a vida"" ",
8536,2018-09-05,"""somos jovens suicidas,dizendo para jovens suicidas, que o suicidio nao e a solucao.""  ",
8537,2018-09-05,you're not alone  tu nao estas sozinho(a),
8538,2018-09-05,"  tentem sair da zona de conforto. isso e serio de mais pra ser ignorado. vai por mim! seja um porta voz do assunto, ou ate quem sabe um voluntario. nao fique de bracos cruzados, a vida de alguem pode estar nas suas maos.",
8539,2018-09-05,"oferecer abrigo e sempre a melhor opcao. julgar menos, amar mais, estender a mao e nao terminar de empurrar.  ""quando alguem pensa em suicidio, e pra matar a dor, nao a vida.""  ame.   ",
8540,2018-09-05,peca ajuda,
8541,2018-09-05,"minha sala fez uma campanha de abraco gratis e tinha uma menina que estava chorando por estar mal, depois de abracar ela a mesma nao parava de sorrir. pra alguns pode ser besta isso mas pra outros e uma salvacao! ",
8542,2018-09-05," vc sabe como eu to melhor dps do remedio, vamo no psiqui, por favor  juntos nos podemos nos ajudar  ",
8543,2018-09-05," fazia um tempo q n via um video do teu canal e vi q vc.cortou o cabelo, ta maravilhoso  e valeu pelo video do  , nao sabia que vc mesma passou por isso, e muito importante o alerta q fez",
8544,2018-09-05,"parem oq estao fazendo e vao falar com seus amigos,perguntem se eles estao bem, perguntem como anda a vida, perguntem como anda a familia, perguntem se eles estao feliz, perguntem se eles se sentem sozinho, perguntem, uma simples conversa pode salvar uma vida.  ",
8545,2018-09-05,"voce nao sabe o que passa dentro do outro. criticar pessoas que estao usando a tag  nesse mes nao te faz alguem melhor. existem pessoas que nao colocam para fora o que sentem e aproveitam esse momento para ""desabafar"".",
8546,2018-09-05,eu estou cercado de amigos depressivos  voce tambem esta mas talvez ainda nao tenha reparado,
8547,2018-09-05,e aleatoriamente comeca tocar linkin park.,
8548,2018-09-05,"a partir do momento que eu percebi isso, eu comecei a entender todo o processo diferente. eu comecei a me relacionar cmg diferente.   ",
8549,2018-09-05,"hoje faz exato 1 ano em que escrevi o texto sobre depressao e fico feliz de ver o quanto melhorei e o quanto essa luta foi so minha, o quanto ajudei pessoas que tambem passaram por isso e o quanto sou grata por todo dia poder ter a oportunidade de ser um bom dia ",
8550,2018-09-05,"passa ano, entra ano e o video do the rock sempre sera o melhor pra assistir, sou fa em td q ele faz smp    ",
